# step, energy, mass, x-momentum, y-momentum, z-momentum 
2904 5.8866492e+03 5.2564368e-01 2.2066514e+01 1.9788500e+00 0.0000000e+00
2905 5.8643971e+03 5.2443266e-01 2.1960000e+01 1.9643714e+00 0.0000000e+00
2906 5.8422957e+03 5.2322622e-01 2.1854886e+01 1.9528290e+00 0.0000000e+00
2907 5.8170992e+03 5.2201810e-01 2.1751908e+01 1.9422958e+00 0.0000000e+00
2908 5.7881954e+03 5.2080708e-01 2.1650785e+01 1.9320299e+00 0.0000000e+00
2909 5.7563551e+03 5.1959473e-01 2.1551679e+01 1.9218881e+00 0.0000000e+00
2910 5.7225240e+03 5.1838318e-01 2.1454355e+01 1.9119983e+00 0.0000000e+00
2911 5.6876882e+03 5.1717420e-01 2.1358690e+01 1.9022860e+00 0.0000000e+00
2912 5.6526126e+03 5.1596896e-01 2.1264856e+01 1.8927236e+00 0.0000000e+00
2913 5.6178667e+03 5.1476808e-01 2.1172528e+01 1.8833229e+00 0.0000000e+00
2914 5.5838175e+03 5.1357172e-01 2.1081488e+01 1.8741133e+00 0.0000000e+00
2915 5.5506182e+03 5.1237973e-01 2.0991587e+01 1.8651335e+00 0.0000000e+00
2916 5.5183419e+03 5.1119176e-01 2.0902633e+01 1.8564023e+00 0.0000000e+00
2917 5.4870133e+03 5.1000738e-01 2.0814575e+01 1.8479492e+00 0.0000000e+00
2918 5.4566025e+03 5.0882615e-01 2.0727285e+01 1.8397321e+00 0.0000000e+00
2919 5.4270773e+03 5.0764766e-01 2.0640608e+01 1.8317348e+00 0.0000000e+00
2920 5.3984492e+03 5.0647158e-01 2.0554543e+01 1.8239166e+00 0.0000000e+00
2921 5.3706560e+03 5.0529825e-01 2.0468973e+01 1.8162340e+00 0.0000000e+00
2922 5.3436193e+03 5.0412706e-01 2.0383905e+01 1.8086555e+00 0.0000000e+00
2923 5.3172831e+03 5.0295784e-01 2.0299336e+01 1.8011567e+00 0.0000000e+00
2924 5.2915731e+03 5.0179058e-01 2.0215208e+01 1.7937229e+00 0.0000000e+00
2925 5.2664410e+03 5.0062531e-01 2.0131525e+01 1.7863278e+00 0.0000000e+00
2926 5.2416135e+03 4.9946208e-01 2.0048269e+01 1.7789476e+00 0.0000000e+00
2927 5.2171355e+03 4.9830097e-01 1.9965423e+01 1.7717752e+00 0.0000000e+00
2928 5.1931403e+03 4.9714256e-01 1.9882994e+01 1.7645189e+00 0.0000000e+00
2929 5.1694652e+03 4.9598670e-01 1.9800973e+01 1.7572653e+00 0.0000000e+00
2930 5.1460359e+03 4.9483310e-01 1.9719340e+01 1.7500371e+00 0.0000000e+00
2931 5.1227586e+03 4.9368227e-01 1.9638108e+01 1.7428329e+00 0.0000000e+00
2932 5.0996137e+03 4.9253444e-01 1.9557275e+01 1.7356476e+00 0.0000000e+00
2933 5.0765485e+03 4.9139092e-01 1.9476818e+01 1.7284853e+00 0.0000000e+00
2934 5.0535021e+03 4.9025024e-01 1.9396717e+01 1.7213460e+00 0.0000000e+00
2935 5.0304120e+03 4.8911199e-01 1.9316930e+01 1.7142372e+00 0.0000000e+00
2936 5.0073046e+03 4.8797621e-01 1.9237457e+01 1.7071437e+00 0.0000000e+00
2937 4.9840753e+03 4.8684327e-01 1.9158307e+01 1.7000803e+00 0.0000000e+00
2938 4.9606492e+03 4.8571382e-01 1.9079488e+01 1.6930609e+00 0.0000000e+00
2939 4.9370590e+03 4.8458702e-01 1.9001016e+01 1.6860576e+00 0.0000000e+00
2940 4.9132307e+03 4.8346292e-01 1.8922835e+01 1.6790809e+00 0.0000000e+00
2941 4.8891089e+03 4.8234159e-01 1.8844959e+01 1.6721208e+00 0.0000000e+00
2942 4.8646929e+03 4.8122242e-01 1.8767456e+01 1.6651770e+00 0.0000000e+00
2943 4.8399952e+03 4.8010652e-01 1.8690327e+01 1.6582598e+00 0.0000000e+00
2944 4.8150526e+03 4.7899383e-01 1.8613578e+01 1.6513620e+00 0.0000000e+00
2945 4.7898703e+03 4.7788432e-01 1.8537191e+01 1.6444824e+00 0.0000000e+00
2946 4.7644383e+03 4.7677807e-01 1.8461169e+01 1.6376247e+00 0.0000000e+00
2947 4.7387983e+03 4.7567516e-01 1.8385485e+01 1.6307964e+00 0.0000000e+00
2948 4.7129852e+03 4.7457570e-01 1.8310200e+01 1.6240024e+00 0.0000000e+00
2949 4.6870533e+03 4.7347972e-01 1.8235276e+01 1.6172248e+00 0.0000000e+00
2950 4.6610673e+03 4.7238728e-01 1.8160767e+01 1.6104782e+00 0.0000000e+00
2951 4.6350791e+03 4.7129843e-01 1.8086619e+01 1.6037601e+00 0.0000000e+00
2952 4.6091011e+03 4.7021321e-01 1.8012829e+01 1.5970695e+00 0.0000000e+00
2953 4.5831616e+03 4.6913161e-01 1.7939373e+01 1.5904225e+00 0.0000000e+00
2954 4.5573220e+03 4.6805365e-01 1.7866254e+01 1.5838043e+00 0.0000000e+00
2955 4.5316312e+03 4.6697933e-01 1.7793462e+01 1.5772436e+00 0.0000000e+00
2956 4.5060878e+03 4.6590863e-01 1.7721018e+01 1.5707317e+00 0.0000000e+00
2957 4.4807469e+03 4.6484155e-01 1.7648922e+01 1.5642587e+00 0.0000000e+00
2958 4.4556291e+03 4.6377806e-01 1.7577150e+01 1.5578298e+00 0.0000000e+00
2959 4.4307499e+03 4.6271807e-01 1.7505746e+01 1.5514597e+00 0.0000000e+00
2960 4.4061416e+03 4.6166153e-01 1.7434688e+01 1.5451423e+00 0.0000000e+00
2961 4.3818256e+03 4.6060828e-01 1.7363981e+01 1.5388667e+00 0.0000000e+00
2962 4.3578112e+03 4.5955823e-01 1.7293622e+01 1.5326327e+00 0.0000000e+00
2963 4.3341229e+03 4.5851141e-01 1.7223577e+01 1.5264428e+00 0.0000000e+00
2964 4.3107731e+03 4.5746771e-01 1.7153838e+01 1.5203053e+00 0.0000000e+00
2965 4.2877466e+03 4.5642706e-01 1.7084432e+01 1.5142041e+00 0.0000000e+00
2966 4.2650516e+03 4.5538936e-01 1.7015330e+01 1.5081415e+00 0.0000000e+00
2967 4.2426675e+03 4.5435450e-01 1.6946527e+01 1.5021229e+00 0.0000000e+00
2968 4.2205813e+03 4.5332240e-01 1.6878041e+01 1.4961425e+00 0.0000000e+00
2969 4.1987893e+03 4.5229296e-01 1.6809852e+01 1.4902079e+00 0.0000000e+00
2970 4.1772857e+03 4.5126609e-01 1.6742009e+01 1.4843034e+00 0.0000000e+00
2971 4.1560378e+03 4.5024171e-01 1.6674470e+01 1.4784383e+00 0.0000000e+00
2972 4.1350010e+03 4.4921974e-01 1.6607206e+01 1.4726157e+00 0.0000000e+00
2973 4.1141504e+03 4.4820012e-01 1.6540206e+01 1.4668170e+00 0.0000000e+00
2974 4.0934531e+03 4.4718280e-01 1.6473527e+01 1.4610511e+00 0.0000000e+00
2975 4.0728854e+03 4.4616771e-01 1.6407164e+01 1.4553008e+00 0.0000000e+00
2976 4.0524135e+03 4.4515484e-01 1.6341064e+01 1.4495811e+00 0.0000000e+00
2977 4.0320139e+03 4.4414415e-01 1.6275250e+01 1.4438781e+00 0.0000000e+00
2978 4.0116561e+03 4.4313562e-01 1.6209697e+01 1.4381995e+00 0.0000000e+00
2979 3.9913144e+03 4.4212926e-01 1.6144409e+01 1.4325300e+00 0.0000000e+00
2980 3.9709709e+03 4.4112505e-01 1.6079425e+01 1.4268772e+00 0.0000000e+00
2981 3.9506018e+03 4.4012305e-01 1.6014740e+01 1.4212525e+00 0.0000000e+00
2982 3.9301784e+03 4.3912324e-01 1.5950342e+01 1.4156495e+00 0.0000000e+00
2983 3.9097080e+03 4.3812567e-01 1.5886204e+01 1.4100533e+00 0.0000000e+00
2984 3.8891588e+03 4.3713038e-01 1.5822346e+01 1.4044695e+00 0.0000000e+00
2985 3.8685239e+03 4.3613740e-01 1.5758829e+01 1.3989032e+00 0.0000000e+00
2986 3.8478117e+03 4.3514678e-01 1.5695606e+01 1.3933515e+00 0.0000000e+00
2987 3.8270072e+03 4.3415827e-01 1.5632705e+01 1.3878106e+00 0.0000000e+00
2988 3.8061241e+03 4.3317221e-01 1.5570079e+01 1.3822738e+00 0.0000000e+00
2989 3.7851429e+03 4.3218868e-01 1.5507717e+01 1.3767576e+00 0.0000000e+00
2990 3.7640709e+03 4.3120794e-01 1.5445657e+01 1.3712563e+00 0.0000000e+00
2991 3.7429184e+03 4.3022980e-01 1.5383903e+01 1.3657600e+00 0.0000000e+00
2992 3.7216804e+03 4.2925431e-01 1.5322403e+01 1.3603181e+00 0.0000000e+00
2993 3.7003746e+03 4.2828150e-01 1.5261174e+01 1.3549284e+00 0.0000000e+00
2994 3.6790288e+03 4.2731141e-01 1.5200277e+01 1.3495664e+00 0.0000000e+00
2995 3.6576928e+03 4.2634407e-01 1.5139681e+01 1.3442216e+00 0.0000000e+00
2996 3.6363394e+03 4.2537952e-01 1.5079369e+01 1.3388965e+00 0.0000000e+00
2997 3.6149726e+03 4.2441777e-01 1.5019341e+01 1.3335918e+00 0.0000000e+00
2998 3.5936169e+03 4.2345883e-01 1.4959605e+01 1.3283124e+00 0.0000000e+00
2999 3.5723285e+03 4.2250272e-01 1.4900184e+01 1.3230541e+00 0.0000000e+00
3000 3.5512100e+03 4.2154945e-01 1.4841042e+01 1.3178242e+00 0.0000000e+00
3001 3.5302901e+03 4.2059903e-01 1.4782162e+01 1.3126179e+00 0.0000000e+00
3002 3.5094691e+03 4.1965148e-01 1.4723559e+01 1.3074354e+00 0.0000000e+00
3003 3.4887992e+03 4.1870677e-01 1.4665217e+01 1.3022787e+00 0.0000000e+00
3004 3.4683069e+03 4.1776488e-01 1.4607209e+01 1.2971490e+00 0.0000000e+00
3005 3.4479217e+03 4.1682583e-01 1.4549474e+01 1.2920477e+00 0.0000000e+00
3006 3.4276450e+03 4.1588957e-01 1.4492000e+01 1.2869746e+00 0.0000000e+00
3007 3.4074838e+03 4.1495614e-01 1.4434783e+01 1.2819610e+00 0.0000000e+00
3008 3.3874518e+03 4.1402548e-01 1.4377831e+01 1.2769743e+00 0.0000000e+00
3009 3.3675850e+03 4.1309750e-01 1.4321183e+01 1.2720192e+00 0.0000000e+00
3010 3.3478721e+03 4.1217219e-01 1.4264851e+01 1.2670902e+00 0.0000000e+00
3011 3.3283458e+03 4.1124960e-01 1.4208792e+01 1.2621782e+00 0.0000000e+00
3012 3.3090004e+03 4.1032968e-01 1.4153038e+01 1.2572986e+00 0.0000000e+00
3013 3.2898240e+03 4.0941240e-01 1.4097617e+01 1.2524493e+00 0.0000000e+00
3014 3.2708400e+03 4.0849774e-01 1.4042482e+01 1.2476173e+00 0.0000000e+00
3015 3.2520722e+03 4.0758565e-01 1.3987628e+01 1.2428233e+00 0.0000000e+00
3016 3.2334932e+03 4.0667612e-01 1.3933037e+01 1.2380399e+00 0.0000000e+00
3017 3.2150935e+03 4.0576913e-01 1.3878701e+01 1.2333019e+00 0.0000000e+00
3018 3.1969014e+03 4.0486462e-01 1.3824625e+01 1.2285721e+00 0.0000000e+00
3019 3.1789326e+03 4.0396255e-01 1.3770820e+01 1.2238768e+00 0.0000000e+00
3020 3.1612500e+03 4.0306294e-01 1.3717281e+01 1.2192010e+00 0.0000000e+00
3021 3.1438115e+03 4.0216572e-01 1.3664037e+01 1.2145530e+00 0.0000000e+00
3022 3.1266285e+03 4.0127083e-01 1.3611121e+01 1.2099283e+00 0.0000000e+00
3023 3.1096738e+03 4.0037823e-01 1.3558499e+01 1.2053247e+00 0.0000000e+00
3024 3.0930040e+03 3.9948788e-01 1.3506091e+01 1.2007502e+00 0.0000000e+00
3025 3.0765215e+03 3.9859976e-01 1.3453912e+01 1.1961985e+00 0.0000000e+00
3026 3.0602129e+03 3.9771383e-01 1.3402010e+01 1.1916665e+00 0.0000000e+00
3027 3.0441335e+03 3.9683007e-01 1.3350352e+01 1.1871704e+00 0.0000000e+00
3028 3.0282229e+03 3.9594845e-01 1.3298934e+01 1.1826890e+00 0.0000000e+00
3029 3.0124783e+03 3.9506907e-01 1.3247762e+01 1.1782335e+00 0.0000000e+00
3030 2.9969591e+03 3.9419187e-01 1.3196802e+01 1.1738051e+00 0.0000000e+00
3031 2.9816274e+03 3.9331674e-01 1.3146057e+01 1.1694063e+00 0.0000000e+00
3032 2.9665036e+03 3.9244368e-01 1.3095531e+01 1.1650302e+00 0.0000000e+00
3033 2.9515028e+03 3.9157267e-01 1.3045234e+01 1.1606791e+00 0.0000000e+00
3034 2.9366091e+03 3.9070369e-01 1.2995151e+01 1.1563397e+00 0.0000000e+00
3035 2.9218483e+03 3.8983675e-01 1.2945307e+01 1.1520376e+00 0.0000000e+00
3036 2.9071986e+03 3.8897183e-01 1.2895674e+01 1.1477502e+00 0.0000000e+00
3037 2.8926332e+03 3.8810893e-01 1.2846240e+01 1.1434849e+00 0.0000000e+00
3038 2.8781526e+03 3.8724806e-01 1.2797025e+01 1.1392334e+00 0.0000000e+00
3039 2.8637505e+03 3.8638920e-01 1.2748037e+01 1.1350016e+00 0.0000000e+00
3040 2.8494136e+03 3.8553237e-01 1.2699253e+01 1.1307863e+00 0.0000000e+00
3041 2.8351330e+03 3.8467759e-01 1.2650688e+01 1.1266080e+00 0.0000000e+00
3042 2.8209060e+03 3.8382485e-01 1.2602318e+01 1.1224520e+00 0.0000000e+00
3043 2.8067227e+03 3.8297415e-01 1.2554145e+01 1.1183142e+00 0.0000000e+00
3044 2.7925859e+03 3.8212552e-01 1.2506178e+01 1.1142006e+00 0.0000000e+00
3045 2.7784881e+03 3.8127897e-01 1.2458412e+01 1.1100949e+00 0.0000000e+00
3046 2.7644279e+03 3.8043451e-01 1.2410871e+01 1.1060108e+00 0.0000000e+00
3047 2.7504134e+03 3.7959213e-01 1.2363575e+01 1.1019335e+00 0.0000000e+00
3048 2.7364431e+03 3.7875187e-01 1.2316581e+01 1.0978846e+00 0.0000000e+00
3049 2.7225158e+03 3.7791373e-01 1.2269788e+01 1.0938395e+00 0.0000000e+00
3050 2.7086219e+03 3.7707772e-01 1.2223198e+01 1.0898100e+00 0.0000000e+00
3051 2.6947606e+03 3.7624386e-01 1.2176805e+01 1.0858097e+00 0.0000000e+00
3052 2.6809540e+03 3.7541213e-01 1.2130603e+01 1.0818187e+00 0.0000000e+00
3053 2.6671809e+03 3.7458254e-01 1.2084615e+01 1.0778485e+00 0.0000000e+00
3054 2.4899545e+03 3.7455811e-01 1.2053455e+01 9.6984743e-01 0.0000000e+00
3055 2.4624320e+03 3.7406253e-01 1.1999878e+01 9.8722409e-01 0.0000000e+00
3056 2.4288506e+03 3.7336119e-01 1.1941568e+01 1.0165049e+00 0.0000000e+00
3057 2.3935666e+03 3.7259230e-01 1.1883990e+01 1.0272479e+00 0.0000000e+00
3058 2.3632688e+03 3.7180652e-01 1.1827977e+01 1.0226320e+00 0.0000000e+00
3059 2.3377719e+03 3.7101719e-01 1.1773408e+01 1.0142858e+00 0.0000000e+00
3060 2.3151592e+03 3.7022642e-01 1.1720170e+01 1.0064946e+00 0.0000000e+00
3061 2.2938737e+03 3.6943420e-01 1.1668183e+01 9.9990807e-01 0.0000000e+00
3062 2.2733090e+03 3.6864068e-01 1.1617409e+01 9.9414577e-01 0.0000000e+00
3063 2.2533929e+03 3.6784609e-01 1.1567752e+01 9.8889441e-01 0.0000000e+00
3064 2.2343332e+03 3.6705065e-01 1.1519112e+01 9.8396211e-01 0.0000000e+00
3065 2.2163742e+03 3.6625454e-01 1.1471563e+01 9.7931430e-01 0.0000000e+00
3066 2.1997354e+03 3.6545788e-01 1.1424896e+01 9.7492290e-01 0.0000000e+00
3067 2.1845369e+03 3.6466084e-01 1.1378958e+01 9.7073185e-01 0.0000000e+00
3068 2.1708513e+03 3.6386359e-01 1.1333728e+01 9.6667651e-01 0.0000000e+00
3069 2.1586873e+03 3.6306631e-01 1.1289131e+01 9.6272707e-01 0.0000000e+00
3070 2.1480299e+03 3.6226921e-01 1.1245068e+01 9.5884843e-01 0.0000000e+00
3071 2.1388376e+03 3.6147255e-01 1.1201479e+01 9.5505622e-01 0.0000000e+00
3072 2.1310455e+03 3.6067642e-01 1.1158303e+01 9.5134052e-01 0.0000000e+00
3073 2.1245791e+03 3.5988070e-01 1.1115539e+01 9.4770297e-01 0.0000000e+00
3074 2.1193484e+03 3.5908558e-01 1.1073151e+01 9.4412657e-01 0.0000000e+00
3075 2.1152723e+03 3.5829092e-01 1.1031078e+01 9.4061950e-01 0.0000000e+00
3076 2.1122479e+03 3.5749654e-01 1.0989225e+01 9.3716966e-01 0.0000000e+00
3077 2.1101827e+03 3.5670233e-01 1.0947554e+01 9.3377668e-01 0.0000000e+00
3078 2.1090362e+03 3.5590820e-01 1.0906029e+01 9.3044886e-01 0.0000000e+00
3079 2.1086545e+03 3.5511405e-01 1.0864602e+01 9.2716621e-01 0.0000000e+00
3080 2.1088926e+03 3.5431992e-01 1.0823251e+01 9.2394261e-01 0.0000000e+00
3081 2.1096897e+03 3.5352592e-01 1.0781929e+01 9.2074650e-01 0.0000000e+00
3082 2.1109019e+03 3.5273177e-01 1.0740663e+01 9.1760307e-01 0.0000000e+00
3083 2.1125665e+03 3.5193752e-01 1.0699528e+01 9.1447959e-01 0.0000000e+00
3084 2.1146698e+03 3.5114322e-01 1.0658428e+01 9.1135937e-01 0.0000000e+00
3085 2.1169819e+03 3.5034926e-01 1.0617328e+01 9.0824542e-01 0.0000000e+00
3086 2.1193688e+03 3.4955583e-01 1.0576501e+01 9.0515417e-01 0.0000000e+00
3087 2.1216014e+03 3.4876270e-01 1.0535885e+01 9.0205514e-01 0.0000000e+00
3088 2.1236924e+03 3.4797020e-01 1.0495473e+01 8.9897621e-01 0.0000000e+00
3089 2.1256355e+03 3.4717874e-01 1.0455333e+01 8.9591134e-01 0.0000000e+00
3090 2.1274832e+03 3.4638887e-01 1.0415370e+01 8.9284721e-01 0.0000000e+00
3091 2.1291757e+03 3.4560084e-01 1.0375910e+01 8.8976679e-01 0.0000000e+00
3092 2.1305572e+03 3.4481426e-01 1.0336675e+01 8.8669533e-01 0.0000000e+00
3093 2.1317979e+03 3.4403023e-01 1.0297835e+01 8.8364814e-01 0.0000000e+00
3094 2.1330230e+03 3.4324947e-01 1.0259369e+01 8.8061224e-01 0.0000000e+00
3095 2.1340130e+03 3.4247125e-01 1.0221215e+01 8.7759809e-01 0.0000000e+00
3096 2.1354340e+03 3.4169578e-01 1.0183481e+01 8.7458807e-01 0.0000000e+00
3097 2.1370825e+03 3.4092307e-01 1.0146104e+01 8.7158290e-01 0.0000000e+00
3098 2.1383622e+03 3.4015344e-01 1.0109012e+01 8.6858269e-01 0.0000000e+00
3099 2.1392851e+03 3.3938700e-01 1.0072355e+01 8.6557975e-01 0.0000000e+00
3100 2.1398201e+03 3.3862372e-01 1.0036018e+01 8.6260869e-01 0.0000000e+00
3101 2.1398914e+03 3.3786364e-01 9.9999406e+00 8.5967109e-01 0.0000000e+00
3102 2.1395313e+03 3.3710691e-01 9.9642264e+00 8.5677872e-01 0.0000000e+00
3103 2.1388165e+03 3.3635350e-01 9.9287864e+00 8.5390240e-01 0.0000000e+00
3104 2.1376294e+03 3.3560310e-01 9.8935915e+00 8.5104080e-01 0.0000000e+00
3105 2.1360061e+03 3.3485570e-01 9.8587188e+00 8.4820622e-01 0.0000000e+00
3106 2.1340272e+03 3.3411137e-01 9.8243365e+00 8.4538901e-01 0.0000000e+00
3107 2.1321870e+03 3.3337005e-01 9.7902307e+00 8.4259412e-01 0.0000000e+00
3108 2.1306347e+03 3.3263161e-01 9.7565322e+00 8.3983254e-01 0.0000000e+00
3109 2.1287969e+03 3.3189592e-01 9.7230301e+00 8.3709850e-01 0.0000000e+00
3110 2.1267161e+03 3.3116304e-01 9.6898356e+00 8.3437488e-01 0.0000000e+00
3111 2.1243459e+03 3.3043285e-01 9.6569051e+00 8.3169033e-01 0.0000000e+00
3112 2.1515627e+03 3.2897380e-01 9.6112428e+00 9.5887779e-01 0.0000000e+00
3113 2.2107107e+03 3.2796086e-01 9.5865201e+00 9.0907517e-01 0.0000000e+00
3114 2.2374249e+03 3.2714275e-01 9.5666810e+00 8.6125072e-01 0.0000000e+00
3115 2.2518983e+03 3.2639039e-01 9.5469743e+00 8.4561251e-01 0.0000000e+00
3116 2.2633563e+03 3.2565595e-01 9.5263239e+00 8.4271137e-01 0.0000000e+00
3117 2.2733631e+03 3.2492666e-01 9.5049328e+00 8.4411542e-01 0.0000000e+00
3118 2.2819393e+03 3.2420046e-01 9.4829762e+00 8.4558246e-01 0.0000000e+00
3119 2.2897306e+03 3.2347745e-01 9.4604109e+00 8.4636061e-01 0.0000000e+00
3120 2.2975140e+03 3.2275770e-01 9.4371941e+00 8.4673161e-01 0.0000000e+00
3121 2.3047172e+03 3.2204133e-01 9.4135380e+00 8.4689435e-01 0.0000000e+00
3122 2.3111702e+03 3.2132834e-01 9.3896485e+00 8.4689126e-01 0.0000000e+00
3123 2.3168293e+03 3.2061881e-01 9.3653269e+00 8.4669171e-01 0.0000000e+00
3124 2.3214466e+03 3.1991291e-01 9.3408661e+00 8.4629325e-01 0.0000000e+00
3125 2.3248099e+03 3.1921071e-01 9.3161233e+00 8.4570491e-01 0.0000000e+00
3126 2.3269094e+03 3.1851202e-01 9.2912982e+00 8.4494165e-01 0.0000000e+00
3127 2.3277155e+03 3.1781675e-01 9.2663128e+00 8.4402492e-01 0.0000000e+00
3128 2.3277805e+03 3.1712472e-01 9.2412120e+00 8.4299757e-01 0.0000000e+00
3129 2.3274986e+03 3.1643580e-01 9.2161794e+00 8.4186080e-01 0.0000000e+00
3130 2.3260194e+03 3.1574987e-01 9.1915025e+00 8.4070221e-01 0.0000000e+00
3131 2.3235075e+03 3.1506681e-01 9.1669771e+00 8.3945608e-01 0.0000000e+00
3132 2.3199279e+03 3.1438668e-01 9.1429269e+00 8.3812847e-01 0.0000000e+00
3133 2.3153270e+03 3.1370938e-01 9.1192987e+00 8.3675634e-01 0.0000000e+00
3134 2.3098124e+03 3.1303498e-01 9.0963398e+00 8.3537925e-01 0.0000000e+00
3135 2.3035455e+03 3.1236342e-01 9.0740017e+00 8.3394389e-01 0.0000000e+00
3136 2.2966689e+03 3.1169474e-01 9.0522074e+00 8.3244666e-01 0.0000000e+00
3137 2.2891310e+03 3.1102912e-01 9.0312004e+00 8.3091354e-01 0.0000000e+00
3138 2.2809403e+03 3.1036663e-01 9.0106536e+00 8.2934290e-01 0.0000000e+00
3139 2.2721085e+03 3.0970713e-01 8.9903201e+00 8.2778698e-01 0.0000000e+00
3140 2.2627075e+03 3.0905064e-01 8.9701303e+00 8.2625993e-01 0.0000000e+00
3141 2.2527401e+03 3.0839723e-01 8.9501275e+00 8.2472196e-01 0.0000000e+00
3142 2.2423193e+03 3.0774703e-01 8.9303011e+00 8.2319294e-01 0.0000000e+00
3143 2.2318346e+03 3.0709990e-01 8.9106517e+00 8.2165000e-01 0.0000000e+00
3144 2.2214934e+03 3.0645579e-01 8.8911469e+00 8.2008802e-01 0.0000000e+00
3145 2.2117606e+03 3.0581466e-01 8.8717710e+00 8.1855987e-01 0.0000000e+00
3146 2.2017559e+03 3.0517639e-01 8.8525390e+00 8.1699529e-01 0.0000000e+00
3147 2.1915363e+03 3.0454090e-01 8.8333877e+00 8.1544849e-01 0.0000000e+00
3148 2.1816159e+03 3.0390806e-01 8.8143214e+00 8.1388871e-01 0.0000000e+00
3149 2.1714405e+03 3.0327773e-01 8.7954704e+00 8.1232190e-01 0.0000000e+00
3150 2.1609954e+03 3.0264967e-01 8.7767198e+00 8.1076801e-01 0.0000000e+00
3151 2.1503014e+03 3.0202375e-01 8.7580201e+00 8.0923029e-01 0.0000000e+00
3152 2.1394036e+03 3.0139993e-01 8.7393222e+00 8.0771262e-01 0.0000000e+00
3153 2.1283356e+03 3.0077789e-01 8.7206263e+00 8.0621941e-01 0.0000000e+00
3154 2.1172167e+03 3.0015745e-01 8.7019982e+00 8.0474173e-01 0.0000000e+00
3155 2.1060916e+03 2.9953858e-01 8.6834347e+00 8.0328145e-01 0.0000000e+00
3156 2.0950066e+03 2.9892107e-01 8.6648418e+00 8.0190103e-01 0.0000000e+00
3157 2.0840768e+03 2.9830477e-01 8.6466363e+00 8.0055081e-01 0.0000000e+00
3158 2.0732830e+03 2.9768961e-01 8.6286120e+00 7.9922021e-01 0.0000000e+00
3159 2.0626293e+03 2.9707555e-01 8.6105375e+00 7.9792205e-01 0.0000000e+00
3160 2.0521322e+03 2.9646257e-01 8.5924437e+00 7.9664538e-01 0.0000000e+00
3161 2.0419094e+03 2.9585063e-01 8.5746298e+00 7.9541544e-01 0.0000000e+00
3162 2.0324170e+03 2.9523961e-01 8.5579469e+00 7.9420841e-01 0.0000000e+00
3163 2.0237170e+03 2.9462948e-01 8.5417071e+00 7.9303432e-01 0.0000000e+00
3164 2.0152886e+03 2.9402026e-01 8.5257155e+00 7.9188126e-01 0.0000000e+00
3165 2.0071598e+03 2.9341192e-01 8.5105721e+00 7.9073516e-01 0.0000000e+00
3166 1.9993535e+03 2.9280456e-01 8.4960098e+00 7.8961205e-01 0.0000000e+00
3167 1.9919027e+03 2.9219825e-01 8.4822865e+00 7.8850334e-01 0.0000000e+00
3168 1.9848086e+03 2.9159293e-01 8.4688389e+00 7.8740390e-01 0.0000000e+00
3169 1.9780778e+03 2.9098871e-01 8.4557806e+00 7.8631817e-01 0.0000000e+00
3170 1.9717124e+03 2.9038560e-01 8.4433564e+00 7.8524653e-01 0.0000000e+00
3171 1.9657167e+03 2.8978361e-01 8.4321338e+00 7.8419036e-01 0.0000000e+00
3172 1.9601898e+03 2.8918288e-01 8.4214104e+00 7.8313510e-01 0.0000000e+00
3173 1.9551574e+03 2.8858342e-01 8.4109252e+00 7.8209512e-01 0.0000000e+00
3174 1.9504881e+03 2.8798535e-01 8.4010164e+00 7.8106705e-01 0.0000000e+00
3175 1.9461802e+03 2.8738882e-01 8.3913554e+00 7.8004847e-01 0.0000000e+00
3176 1.9422279e+03 2.8679382e-01 8.3817746e+00 7.7904977e-01 0.0000000e+00
3177 1.9386349e+03 2.8620052e-01 8.3722738e+00 7.7803814e-01 0.0000000e+00
3178 1.9354451e+03 2.8560889e-01 8.3628404e+00 7.7703288e-01 0.0000000e+00
3179 1.9327538e+03 2.8501891e-01 8.3534675e+00 7.7603124e-01 0.0000000e+00
3180 1.9304791e+03 2.8443065e-01 8.3442772e+00 7.7503219e-01 0.0000000e+00
3181 1.9285102e+03 2.8384404e-01 8.3351329e+00 7.7403319e-01 0.0000000e+00
3182 1.9268113e+03 2.8325914e-01 8.3260120e+00 7.7304751e-01 0.0000000e+00
3183 1.9253960e+03 2.8267610e-01 8.3169120e+00 7.7206394e-01 0.0000000e+00
3184 1.9242558e+03 2.8209487e-01 8.3078500e+00 7.7107583e-01 0.0000000e+00
3185 1.9233710e+03 2.8151532e-01 8.2988248e+00 7.7009208e-01 0.0000000e+00
3186 1.9226939e+03 2.8093754e-01 8.2898654e+00 7.6912297e-01 0.0000000e+00
3187 1.9222148e+03 2.8036157e-01 8.2809840e+00 7.6816227e-01 0.0000000e+00
3188 1.9219127e+03 2.7978726e-01 8.2721301e+00 7.6719977e-01 0.0000000e+00
3189 1.9217805e+03 2.7921466e-01 8.2632859e+00 7.6626484e-01 0.0000000e+00
3190 1.9218251e+03 2.7864359e-01 8.2544814e+00 7.6534170e-01 0.0000000e+00
3191 1.9220500e+03 2.7807456e-01 8.2457382e+00 7.6442759e-01 0.0000000e+00
3192 1.9224130e+03 2.7750713e-01 8.2370032e+00 7.6352194e-01 0.0000000e+00
3193 1.9229074e+03 2.7694114e-01 8.2282465e+00 7.6262746e-01 0.0000000e+00
3194 1.9235164e+03 2.7637668e-01 8.2194636e+00 7.6174816e-01 0.0000000e+00
