# step, energy, mass, x-momentum, y-momentum, z-momentum 
1972 1.6032035e+06 1.5855626e+01 2.3284309e+03 2.8673044e+02 0.0000000e+00
1973 1.5935755e+06 1.5820934e+01 2.3177827e+03 2.8397644e+02 0.0000000e+00
1974 1.5741818e+06 1.5767814e+01 2.3037188e+03 2.8642989e+02 0.0000000e+00
1975 1.5487940e+06 1.5698994e+01 2.2900732e+03 2.9137721e+02 0.0000000e+00
1976 1.5200141e+06 1.5618874e+01 2.2771593e+03 2.9468435e+02 0.0000000e+00
1977 1.4935285e+06 1.5497096e+01 2.2515892e+03 2.9735519e+02 0.0000000e+00
1978 1.4808060e+06 1.5403459e+01 2.2306654e+03 2.9846030e+02 0.0000000e+00
1979 1.4706237e+06 1.5339063e+01 2.2260328e+03 2.9927243e+02 0.0000000e+00
1980 1.4495149e+06 1.5267529e+01 2.2261356e+03 3.0092824e+02 0.0000000e+00
1981 1.4236412e+06 1.5187245e+01 2.2419318e+03 3.0179297e+02 0.0000000e+00
1982 1.4066728e+06 1.5140712e+01 2.2383770e+03 3.0314119e+02 0.0000000e+00
1983 1.3973255e+06 1.5101617e+01 2.2355493e+03 3.0494064e+02 0.0000000e+00
1984 1.3998379e+06 1.5067754e+01 2.2374155e+03 3.0362065e+02 0.0000000e+00
1985 1.4115004e+06 1.5072353e+01 2.2288473e+03 3.0578677e+02 0.0000000e+00
1986 1.4306904e+06 1.5092285e+01 2.2347696e+03 3.0715995e+02 0.0000000e+00
1987 1.4458960e+06 1.5110954e+01 2.2590115e+03 3.0867431e+02 0.0000000e+00
1988 1.4599767e+06 1.5145468e+01 2.2882958e+03 3.1055288e+02 0.0000000e+00
1989 1.4623773e+06 1.5147899e+01 2.2966121e+03 3.1384685e+02 0.0000000e+00
1990 1.4595452e+06 1.5133701e+01 2.2885809e+03 3.1772677e+02 0.0000000e+00
1991 1.4670105e+06 1.5140359e+01 2.2799636e+03 3.1843914e+02 0.0000000e+00
1992 1.4816374e+06 1.5158979e+01 2.2751216e+03 3.1730533e+02 0.0000000e+00
1993 1.4978619e+06 1.5187534e+01 2.2738906e+03 3.1139375e+02 0.0000000e+00
1994 1.5151724e+06 1.5222104e+01 2.2807070e+03 3.0706992e+02 0.0000000e+00
1995 1.5256140e+06 1.5257094e+01 2.2918692e+03 3.0477844e+02 0.0000000e+00
1996 1.5291862e+06 1.5269642e+01 2.3010618e+03 3.0462555e+02 0.0000000e+00
1997 1.5241080e+06 1.5238619e+01 2.3048169e+03 3.0266518e+02 0.0000000e+00
1998 1.5177996e+06 1.5187748e+01 2.3064730e+03 3.0008427e+02 0.0000000e+00
1999 1.5195885e+06 1.5144378e+01 2.3213951e+03 2.9583089e+02 0.0000000e+00
2000 1.5251691e+06 1.5123151e+01 2.3363499e+03 2.9140227e+02 0.0000000e+00
2001 1.5308222e+06 1.5092795e+01 2.3488019e+03 2.8924745e+02 0.0000000e+00
2002 1.5439127e+06 1.5094003e+01 2.3657786e+03 2.8751639e+02 0.0000000e+00
2003 1.5539879e+06 1.5099072e+01 2.3795017e+03 2.8933607e+02 0.0000000e+00
2004 1.5543604e+06 1.5122185e+01 2.3958712e+03 2.9247594e+02 0.0000000e+00
2005 1.5440582e+06 1.5161145e+01 2.4181181e+03 2.9511565e+02 0.0000000e+00
2006 1.5323911e+06 1.5186102e+01 2.4364026e+03 2.9815595e+02 0.0000000e+00
2007 1.5309403e+06 1.5223324e+01 2.4689092e+03 3.0399946e+02 0.0000000e+00
2008 1.5164380e+06 1.5219178e+01 2.4972203e+03 3.0379412e+02 0.0000000e+00
2009 1.5252109e+06 1.5206314e+01 2.5357311e+03 3.0199249e+02 0.0000000e+00
2010 1.5124082e+06 1.5128395e+01 2.5418539e+03 3.0558526e+02 0.0000000e+00
2011 1.5316228e+06 1.5060397e+01 2.5446711e+03 3.1284768e+02 0.0000000e+00
2012 1.5800438e+06 1.5103373e+01 2.5826013e+03 3.2018851e+02 0.0000000e+00
2013 1.6702094e+06 1.5246289e+01 2.6939062e+03 3.2430468e+02 0.0000000e+00
2014 1.7339733e+06 1.5428441e+01 2.8016929e+03 3.3230641e+02 0.0000000e+00
2015 1.7164182e+06 1.5437512e+01 2.8030472e+03 3.3765585e+02 0.0000000e+00
2016 1.6064270e+06 1.5234973e+01 2.6525242e+03 3.3386996e+02 0.0000000e+00
2017 1.6118651e+06 1.5278754e+01 2.5893479e+03 3.2696180e+02 0.0000000e+00
2018 1.6825234e+06 1.5497564e+01 2.6097875e+03 3.2406683e+02 0.0000000e+00
2019 1.8136295e+06 1.5953640e+01 2.7959838e+03 3.4730789e+02 0.0000000e+00
2020 1.8794352e+06 1.6152050e+01 2.9005667e+03 3.6072283e+02 0.0000000e+00
2021 1.9007758e+06 1.6179243e+01 2.8690358e+03 3.7166477e+02 0.0000000e+00
2022 1.8620173e+06 1.6003383e+01 2.7051829e+03 3.7136295e+02 0.0000000e+00
2023 1.8705219e+06 1.6005480e+01 2.6230269e+03 3.5986684e+02 0.0000000e+00
2024 1.9070532e+06 1.6065178e+01 2.6408277e+03 3.4530575e+02 0.0000000e+00
2025 1.9278472e+06 1.6060675e+01 2.6654480e+03 3.5748617e+02 0.0000000e+00
2026 1.8988796e+06 1.5877680e+01 2.6748022e+03 3.5955401e+02 0.0000000e+00
2027 1.8582452e+06 1.5659128e+01 2.6622245e+03 3.6102600e+02 0.0000000e+00
2028 1.8420261e+06 1.5566319e+01 2.6651934e+03 3.6064079e+02 0.0000000e+00
2029 1.7880974e+06 1.5275489e+01 2.5599665e+03 3.4927413e+02 0.0000000e+00
2030 1.7517751e+06 1.5097563e+01 2.4983391e+03 3.2963193e+02 0.0000000e+00
2031 1.7362528e+06 1.5014951e+01 2.4737063e+03 3.2153624e+02 0.0000000e+00
2032 1.7210305e+06 1.4959917e+01 2.4508130e+03 3.1633719e+02 0.0000000e+00
2033 1.7029164e+06 1.4872838e+01 2.4114108e+03 3.1064317e+02 0.0000000e+00
2034 1.6885024e+06 1.4886595e+01 2.4088132e+03 3.0363102e+02 0.0000000e+00
2035 1.6788626e+06 1.4920187e+01 2.4134388e+03 3.0897199e+02 0.0000000e+00
2036 1.7062164e+06 1.4987550e+01 2.4352026e+03 3.1049237e+02 0.0000000e+00
2037 1.7472382e+06 1.5118647e+01 2.5010899e+03 3.1281268e+02 0.0000000e+00
2038 1.7902642e+06 1.5275772e+01 2.5994868e+03 3.1655832e+02 0.0000000e+00
2039 1.8151273e+06 1.5385522e+01 2.7034303e+03 3.2303995e+02 0.0000000e+00
2040 1.7169782e+06 1.5123936e+01 2.5781365e+03 3.2283813e+02 0.0000000e+00
2041 1.5843361e+06 1.4846924e+01 2.3355104e+03 3.1022526e+02 0.0000000e+00
2042 1.5762451e+06 1.4884977e+01 2.2809717e+03 2.9409907e+02 0.0000000e+00
2043 1.5936638e+06 1.5014059e+01 2.2851047e+03 2.9247504e+02 0.0000000e+00
2044 1.6401964e+06 1.5219862e+01 2.3558132e+03 3.0306363e+02 0.0000000e+00
2045 1.6603337e+06 1.5351252e+01 2.4319362e+03 3.1008592e+02 0.0000000e+00
2046 1.6587908e+06 1.5388381e+01 2.4525398e+03 3.1544581e+02 0.0000000e+00
2047 1.6583748e+06 1.5363472e+01 2.4272215e+03 3.1870702e+02 0.0000000e+00
2048 1.6644185e+06 1.5264199e+01 2.3714883e+03 3.0908788e+02 0.0000000e+00
2049 1.6680822e+06 1.5164011e+01 2.3088691e+03 2.9344094e+02 0.0000000e+00
2050 1.6655243e+06 1.5103312e+01 2.2742028e+03 2.9925532e+02 0.0000000e+00
2051 1.6604816e+06 1.5063728e+01 2.2376766e+03 3.0041882e+02 0.0000000e+00
2052 1.6470007e+06 1.5013670e+01 2.2322520e+03 2.9563384e+02 0.0000000e+00
2053 1.6466339e+06 1.5016485e+01 2.2309993e+03 2.9769555e+02 0.0000000e+00
2054 1.6451833e+06 1.4970883e+01 2.2136272e+03 2.9692858e+02 0.0000000e+00
2055 1.6333834e+06 1.4836835e+01 2.1542118e+03 2.8586461e+02 0.0000000e+00
2056 1.6068722e+06 1.4708628e+01 2.0928514e+03 2.6851444e+02 0.0000000e+00
2057 1.5821779e+06 1.4598063e+01 2.0604642e+03 2.6315974e+02 0.0000000e+00
2058 1.5547643e+06 1.4474381e+01 2.0398716e+03 2.6220905e+02 0.0000000e+00
2059 1.5276225e+06 1.4363534e+01 2.0226157e+03 2.5965719e+02 0.0000000e+00
2060 1.5045673e+06 1.4277802e+01 2.0140195e+03 2.5509922e+02 0.0000000e+00
2061 1.4790939e+06 1.4191274e+01 1.9996227e+03 2.5014408e+02 0.0000000e+00
2062 1.4538394e+06 1.4114443e+01 1.9897923e+03 2.4784146e+02 0.0000000e+00
2063 1.4297816e+06 1.4031510e+01 1.9788567e+03 2.4595323e+02 0.0000000e+00
2064 1.4071735e+06 1.3972187e+01 1.9717699e+03 2.4317024e+02 0.0000000e+00
2065 1.3833066e+06 1.3913488e+01 1.9641316e+03 2.4033554e+02 0.0000000e+00
2066 1.3591011e+06 1.3861598e+01 1.9571778e+03 2.3620431e+02 0.0000000e+00
2067 1.3367304e+06 1.3816637e+01 1.9499335e+03 2.3205943e+02 0.0000000e+00
2068 1.3161767e+06 1.3772458e+01 1.9413348e+03 2.2935284e+02 0.0000000e+00
2069 1.2968549e+06 1.3725941e+01 1.9341371e+03 2.2777136e+02 0.0000000e+00
2070 1.2823303e+06 1.3684293e+01 1.9276057e+03 2.2681607e+02 0.0000000e+00
2071 1.2700159e+06 1.3638942e+01 1.9198239e+03 2.2539210e+02 0.0000000e+00
2072 1.2595566e+06 1.3588441e+01 1.9145368e+03 2.2407372e+02 0.0000000e+00
2073 1.2619536e+06 1.3571648e+01 1.9316799e+03 2.2663174e+02 0.0000000e+00
2074 1.2654994e+06 1.3548462e+01 1.9430061e+03 2.2982259e+02 0.0000000e+00
2075 1.2549439e+06 1.3421325e+01 1.9141941e+03 2.2733226e+02 0.0000000e+00
2076 1.2364415e+06 1.3274296e+01 1.8723362e+03 2.2267340e+02 0.0000000e+00
2077 1.2147278e+06 1.3161729e+01 1.8269197e+03 2.1900623e+02 0.0000000e+00
2078 1.2139213e+06 1.3166706e+01 1.8208544e+03 2.1801397e+02 0.0000000e+00
2079 1.2264584e+06 1.3179324e+01 1.8421005e+03 2.1668319e+02 0.0000000e+00
2080 1.2322262e+06 1.3192173e+01 1.8541627e+03 2.2188962e+02 0.0000000e+00
2081 1.2259990e+06 1.3171700e+01 1.8439109e+03 2.2707354e+02 0.0000000e+00
2082 1.2100462e+06 1.3121561e+01 1.8148274e+03 2.2851028e+02 0.0000000e+00
2083 1.1889321e+06 1.3047821e+01 1.7794996e+03 2.2672242e+02 0.0000000e+00
2084 1.1738996e+06 1.2986722e+01 1.7658461e+03 2.2362527e+02 0.0000000e+00
2085 1.1668372e+06 1.2927289e+01 1.7665219e+03 2.2030766e+02 0.0000000e+00
2086 1.1662350e+06 1.2891512e+01 1.7799967e+03 2.1882735e+02 0.0000000e+00
2087 1.1714782e+06 1.2853659e+01 1.7891203e+03 2.1759699e+02 0.0000000e+00
2088 1.1734647e+06 1.2815725e+01 1.7961933e+03 2.1404667e+02 0.0000000e+00
2089 1.1728801e+06 1.2772484e+01 1.8010639e+03 2.1176207e+02 0.0000000e+00
2090 1.1705651e+06 1.2717647e+01 1.7995476e+03 2.0885240e+02 0.0000000e+00
2091 1.1696774e+06 1.2662284e+01 1.7964046e+03 2.0537118e+02 0.0000000e+00
2092 1.1748162e+06 1.2599537e+01 1.7942211e+03 2.0330465e+02 0.0000000e+00
2093 1.1824608e+06 1.2538841e+01 1.7951008e+03 2.0186923e+02 0.0000000e+00
2094 1.1875990e+06 1.2475541e+01 1.7934424e+03 2.0031893e+02 0.0000000e+00
2095 1.1905315e+06 1.2415725e+01 1.7912385e+03 1.9877391e+02 0.0000000e+00
2096 1.1912734e+06 1.2362534e+01 1.7887067e+03 1.9717329e+02 0.0000000e+00
2097 1.1891803e+06 1.2318986e+01 1.7856107e+03 1.9566718e+02 0.0000000e+00
2098 1.1847757e+06 1.2280344e+01 1.7801578e+03 1.9448544e+02 0.0000000e+00
2099 1.1783783e+06 1.2244219e+01 1.7755569e+03 1.9384242e+02 0.0000000e+00
2100 1.1722512e+06 1.2216526e+01 1.7759528e+03 1.9326001e+02 0.0000000e+00
2101 1.1657471e+06 1.2186436e+01 1.7766511e+03 1.9209964e+02 0.0000000e+00
2102 1.1599400e+06 1.2149222e+01 1.7750298e+03 1.9067919e+02 0.0000000e+00
2103 1.1550912e+06 1.2111013e+01 1.7739144e+03 1.8887005e+02 0.0000000e+00
2104 1.1507609e+06 1.2082674e+01 1.7755141e+03 1.8790226e+02 0.0000000e+00
2105 1.1454291e+06 1.2056253e+01 1.7772788e+03 1.8715305e+02 0.0000000e+00
2106 1.1352278e+06 1.2014695e+01 1.7722648e+03 1.8623240e+02 0.0000000e+00
2107 1.1268573e+06 1.1981666e+01 1.7743587e+03 1.8559987e+02 0.0000000e+00
2108 1.1202012e+06 1.1955543e+01 1.7776476e+03 1.8565003e+02 0.0000000e+00
2109 1.0654458e+06 1.1781661e+01 1.7017346e+03 1.8419590e+02 0.0000000e+00
2110 1.0653203e+06 1.1794011e+01 1.6829492e+03 1.8892453e+02 0.0000000e+00
2111 1.0589881e+06 1.1879335e+01 1.6919930e+03 1.9520212e+02 0.0000000e+00
2112 1.0613643e+06 1.2019597e+01 1.7366940e+03 1.9829599e+02 0.0000000e+00
2113 1.0686691e+06 1.2118156e+01 1.7647261e+03 1.9904250e+02 0.0000000e+00
2114 1.0780527e+06 1.2172068e+01 1.7740901e+03 1.9904517e+02 0.0000000e+00
2115 1.0653185e+06 1.2147946e+01 1.7526075e+03 1.9821326e+02 0.0000000e+00
2116 1.0349644e+06 1.2056351e+01 1.7093380e+03 1.9465997e+02 0.0000000e+00
2117 1.0075083e+06 1.1953008e+01 1.6701960e+03 1.9189335e+02 0.0000000e+00
2118 9.9121589e+05 1.1870963e+01 1.6457036e+03 1.9206998e+02 0.0000000e+00
2119 9.7475574e+05 1.1770136e+01 1.6322392e+03 1.9151418e+02 0.0000000e+00
2120 9.5749013e+05 1.1597828e+01 1.5971787e+03 1.8886625e+02 0.0000000e+00
2121 9.1447641e+05 1.1365183e+01 1.4947744e+03 1.8570581e+02 0.0000000e+00
2122 9.3231814e+05 1.1365929e+01 1.4823122e+03 1.8698717e+02 0.0000000e+00
2123 9.4316773e+05 1.1435007e+01 1.5040281e+03 1.9213301e+02 0.0000000e+00
2124 9.5131827e+05 1.1529240e+01 1.5270883e+03 1.9659036e+02 0.0000000e+00
2125 9.6295170e+05 1.1612246e+01 1.5334732e+03 1.9582623e+02 0.0000000e+00
2126 9.6200442e+05 1.1658791e+01 1.5250989e+03 1.9213624e+02 0.0000000e+00
2127 9.4669749e+05 1.1653887e+01 1.5042029e+03 1.8895645e+02 0.0000000e+00
2128 9.3699342e+05 1.1605519e+01 1.4910493e+03 1.8808532e+02 0.0000000e+00
2129 9.3376984e+05 1.1528479e+01 1.4794148e+03 1.9033646e+02 0.0000000e+00
2130 9.1728606e+05 1.1401221e+01 1.4532536e+03 1.9004380e+02 0.0000000e+00
2131 9.0909161e+05 1.1268324e+01 1.4320827e+03 1.8719058e+02 0.0000000e+00
2132 9.0735353e+05 1.1148102e+01 1.4220503e+03 1.8436473e+02 0.0000000e+00
2133 9.0078807e+05 1.1051783e+01 1.4161304e+03 1.8322683e+02 0.0000000e+00
2134 8.8754572e+05 1.0983037e+01 1.4119200e+03 1.8370366e+02 0.0000000e+00
2135 8.6738792e+05 1.0944453e+01 1.4059321e+03 1.8503739e+02 0.0000000e+00
2136 8.5049687e+05 1.0944320e+01 1.4048292e+03 1.8630721e+02 0.0000000e+00
2137 8.3824163e+05 1.0966145e+01 1.4045972e+03 1.8689681e+02 0.0000000e+00
2138 8.3388681e+05 1.0996688e+01 1.4033832e+03 1.8763101e+02 0.0000000e+00
2139 8.3569566e+05 1.1029373e+01 1.4033988e+03 1.8687648e+02 0.0000000e+00
2140 8.4165344e+05 1.1060022e+01 1.4030005e+03 1.8800838e+02 0.0000000e+00
2141 8.5015842e+05 1.1084350e+01 1.4029191e+03 1.8919239e+02 0.0000000e+00
2142 8.5829171e+05 1.1095307e+01 1.4017147e+03 1.8990233e+02 0.0000000e+00
2143 8.6644196e+05 1.1101450e+01 1.4029749e+03 1.9461913e+02 0.0000000e+00
2144 8.7347658e+05 1.1101466e+01 1.4045063e+03 2.0083901e+02 0.0000000e+00
2145 8.7991607e+05 1.1094545e+01 1.4044922e+03 2.0205270e+02 0.0000000e+00
2146 8.8449282e+05 1.1077049e+01 1.4021445e+03 1.9679587e+02 0.0000000e+00
2147 8.8281915e+05 1.1030975e+01 1.3933139e+03 1.8220888e+02 0.0000000e+00
2148 8.8485001e+05 1.0991353e+01 1.3872837e+03 1.7408786e+02 0.0000000e+00
2149 8.9283180e+05 1.0978746e+01 1.3935502e+03 1.7211594e+02 0.0000000e+00
2150 8.9441016e+05 1.0954481e+01 1.3906907e+03 1.7228351e+02 0.0000000e+00
2151 8.9392750e+05 1.0937448e+01 1.3849550e+03 1.7285136e+02 0.0000000e+00
2152 8.9329560e+05 1.0931966e+01 1.3789729e+03 1.7312533e+02 0.0000000e+00
2153 8.8883691e+05 1.0922674e+01 1.3674786e+03 1.7339060e+02 0.0000000e+00
2154 8.8500420e+05 1.0918587e+01 1.3577842e+03 1.7334593e+02 0.0000000e+00
2155 8.8379831e+05 1.0924703e+01 1.3532264e+03 1.7327519e+02 0.0000000e+00
2156 8.8289660e+05 1.0925164e+01 1.3496432e+03 1.7262789e+02 0.0000000e+00
2157 8.8216371e+05 1.0922925e+01 1.3481139e+03 1.7138112e+02 0.0000000e+00
2158 8.8449800e+05 1.0926171e+01 1.3508734e+03 1.7111601e+02 0.0000000e+00
2159 8.9000507e+05 1.0937246e+01 1.3574121e+03 1.7155948e+02 0.0000000e+00
2160 8.9828457e+05 1.0952105e+01 1.3654206e+03 1.7241555e+02 0.0000000e+00
2161 9.0941851e+05 1.0968766e+01 1.3726591e+03 1.7294952e+02 0.0000000e+00
2162 9.1599748e+05 1.0970480e+01 1.3699240e+03 1.7400433e+02 0.0000000e+00
2163 9.1811439e+05 1.0957724e+01 1.3605291e+03 1.7317379e+02 0.0000000e+00
2164 9.1901672e+05 1.0937766e+01 1.3515938e+03 1.7185595e+02 0.0000000e+00
2165 9.1590824e+05 1.0897606e+01 1.3425683e+03 1.7173132e+02 0.0000000e+00
2166 9.1173146e+05 1.0855340e+01 1.3392172e+03 1.7122319e+02 0.0000000e+00
2167 9.0428404e+05 1.0806285e+01 1.3331756e+03 1.7057066e+02 0.0000000e+00
2168 8.9718376e+05 1.0755849e+01 1.3251840e+03 1.7120619e+02 0.0000000e+00
2169 8.9008150e+05 1.0703365e+01 1.3162880e+03 1.7188159e+02 0.0000000e+00
2170 8.8357798e+05 1.0657605e+01 1.3072971e+03 1.7232189e+02 0.0000000e+00
2171 8.7876094e+05 1.0615029e+01 1.3013399e+03 1.7217348e+02 0.0000000e+00
2172 8.7312752e+05 1.0570616e+01 1.2950763e+03 1.6839389e+02 0.0000000e+00
2173 8.6717662e+05 1.0536715e+01 1.2879521e+03 1.6831652e+02 0.0000000e+00
2174 8.6016086e+05 1.0508563e+01 1.2806223e+03 1.6577587e+02 0.0000000e+00
2175 8.5508891e+05 1.0489781e+01 1.2729696e+03 1.6438067e+02 0.0000000e+00
2176 8.5257957e+05 1.0479469e+01 1.2667108e+03 1.6521954e+02 0.0000000e+00
2177 8.5050511e+05 1.0465855e+01 1.2615324e+03 1.6379472e+02 0.0000000e+00
2178 8.4957154e+05 1.0452749e+01 1.2558359e+03 1.6505814e+02 0.0000000e+00
2179 8.4821432e+05 1.0431823e+01 1.2517194e+03 1.6683966e+02 0.0000000e+00
2180 8.4731367e+05 1.0410638e+01 1.2492138e+03 1.6809270e+02 0.0000000e+00
2181 8.4763627e+05 1.0394912e+01 1.2483935e+03 1.6940199e+02 0.0000000e+00
2182 8.5056477e+05 1.0385750e+01 1.2537052e+03 1.7142143e+02 0.0000000e+00
2183 8.5477217e+05 1.0378758e+01 1.2585076e+03 1.7319561e+02 0.0000000e+00
2184 8.5797462e+05 1.0372070e+01 1.2625628e+03 1.7775504e+02 0.0000000e+00
2185 8.5978275e+05 1.0360413e+01 1.2646080e+03 1.7931365e+02 0.0000000e+00
2186 8.5911152e+05 1.0342853e+01 1.2628451e+03 1.7867502e+02 0.0000000e+00
2187 8.5820404e+05 1.0324980e+01 1.2611736e+03 1.7793701e+02 0.0000000e+00
2188 8.5720036e+05 1.0313139e+01 1.2626759e+03 1.7730898e+02 0.0000000e+00
2189 8.5729832e+05 1.0298382e+01 1.2679803e+03 1.7681310e+02 0.0000000e+00
2190 8.5942777e+05 1.0286487e+01 1.2726445e+03 1.7673953e+02 0.0000000e+00
2191 8.6032673e+05 1.0275528e+01 1.2775633e+03 1.7636942e+02 0.0000000e+00
2192 8.5756700e+05 1.0256344e+01 1.2807452e+03 1.7561482e+02 0.0000000e+00
2193 8.5141908e+05 1.0235690e+01 1.2805962e+03 1.7442689e+02 0.0000000e+00
2194 8.4335569e+05 1.0216051e+01 1.2794004e+03 1.7327287e+02 0.0000000e+00
2195 8.3356513e+05 1.0196932e+01 1.2738843e+03 1.7382215e+02 0.0000000e+00
2196 8.2797664e+05 1.0196952e+01 1.2740436e+03 1.7443664e+02 0.0000000e+00
2197 8.2412955e+05 1.0190488e+01 1.2764910e+03 1.7457928e+02 0.0000000e+00
2198 8.2260984e+05 1.0185623e+01 1.2790474e+03 1.7426955e+02 0.0000000e+00
2199 8.2254811e+05 1.0173785e+01 1.2787086e+03 1.7414415e+02 0.0000000e+00
2200 8.2334215e+05 1.0164059e+01 1.2785693e+03 1.7433357e+02 0.0000000e+00
2201 8.2584344e+05 1.0158139e+01 1.2797124e+03 1.7407964e+02 0.0000000e+00
2202 8.2968340e+05 1.0150628e+01 1.2834150e+03 1.7190206e+02 0.0000000e+00
2203 8.3698027e+05 1.0151157e+01 1.2924815e+03 1.7273818e+02 0.0000000e+00
2204 8.4428111e+05 1.0146914e+01 1.3018210e+03 1.7383675e+02 0.0000000e+00
2205 8.5191065e+05 1.0143256e+01 1.3119840e+03 1.7458408e+02 0.0000000e+00
2206 8.5636784e+05 1.0135888e+01 1.3191176e+03 1.7560634e+02 0.0000000e+00
2207 8.5731941e+05 1.0124502e+01 1.3244426e+03 1.7617070e+02 0.0000000e+00
2208 8.5187309e+05 1.0102754e+01 1.3227744e+03 1.7775185e+02 0.0000000e+00
2209 8.4622003e+05 1.0085659e+01 1.3211978e+03 1.7935812e+02 0.0000000e+00
2210 8.4247878e+05 1.0070824e+01 1.3204646e+03 1.8019895e+02 0.0000000e+00
2211 8.4696707e+05 1.0070912e+01 1.3286794e+03 1.8094543e+02 0.0000000e+00
2212 8.5046297e+05 1.0060108e+01 1.3336797e+03 1.7930895e+02 0.0000000e+00
2213 8.5377319e+05 1.0051264e+01 1.3364623e+03 1.7482081e+02 0.0000000e+00
2214 8.5767190e+05 1.0048462e+01 1.3377386e+03 1.6946941e+02 0.0000000e+00
2215 8.6261651e+05 1.0048663e+01 1.3401170e+03 1.6564530e+02 0.0000000e+00
2216 8.7426069e+05 1.0069062e+01 1.3514588e+03 1.6259676e+02 0.0000000e+00
2217 8.8091908e+05 1.0078788e+01 1.3586178e+03 1.6206721e+02 0.0000000e+00
2218 8.8517468e+05 1.0087497e+01 1.3645513e+03 1.6416080e+02 0.0000000e+00
2219 8.8738744e+05 1.0091303e+01 1.3727926e+03 1.6642413e+02 0.0000000e+00
2220 8.8608142e+05 1.0089158e+01 1.3806034e+03 1.6761202e+02 0.0000000e+00
2221 8.8191954e+05 1.0078128e+01 1.3882498e+03 1.6914845e+02 0.0000000e+00
2222 8.7652495e+05 1.0064192e+01 1.3928613e+03 1.6995953e+02 0.0000000e+00
2223 8.6986032e+05 1.0042961e+01 1.3938531e+03 1.6580193e+02 0.0000000e+00
2224 8.6425449e+05 1.0027107e+01 1.3961958e+03 1.6274763e+02 0.0000000e+00
2225 8.6299566e+05 1.0018356e+01 1.4012045e+03 1.6139043e+02 0.0000000e+00
2226 8.7298522e+05 1.0049719e+01 1.4234618e+03 1.6136970e+02 0.0000000e+00
2227 8.9206432e+05 1.0111194e+01 1.4585901e+03 1.6179453e+02 0.0000000e+00
2228 9.1211653e+05 1.0156214e+01 1.4855338e+03 1.6344826e+02 0.0000000e+00
2229 9.3787654e+05 1.0203082e+01 1.5128431e+03 1.6499014e+02 0.0000000e+00
2230 9.5118711e+05 1.0214841e+01 1.5172576e+03 1.6667050e+02 0.0000000e+00
2231 9.6035871e+05 1.0233513e+01 1.5195146e+03 1.7857141e+02 0.0000000e+00
2232 9.7668404e+05 1.0276401e+01 1.5343827e+03 1.9845876e+02 0.0000000e+00
2233 9.7394608e+05 1.0268916e+01 1.5256190e+03 2.1524382e+02 0.0000000e+00
2234 9.5203092e+05 1.0189282e+01 1.4891680e+03 2.2615712e+02 0.0000000e+00
2235 9.5020584e+05 1.0147481e+01 1.4797268e+03 2.2528954e+02 0.0000000e+00
2236 9.7027419e+05 1.0153606e+01 1.4868302e+03 2.1924875e+02 0.0000000e+00
2237 9.9585557e+05 1.0163348e+01 1.4835070e+03 2.1347222e+02 0.0000000e+00
2238 1.0132109e+06 1.0124413e+01 1.4421336e+03 2.1310881e+02 0.0000000e+00
2239 1.0508835e+06 1.0162124e+01 1.4185750e+03 2.0744508e+02 0.0000000e+00
2240 1.0954596e+06 1.0253915e+01 1.4264399e+03 1.9727988e+02 0.0000000e+00
2241 1.1346854e+06 1.0338912e+01 1.4486905e+03 1.8719937e+02 0.0000000e+00
2242 1.1557842e+06 1.0387861e+01 1.4727051e+03 1.8109615e+02 0.0000000e+00
2243 1.1569665e+06 1.0404555e+01 1.4819091e+03 1.7773098e+02 0.0000000e+00
2244 1.1592458e+06 1.0443938e+01 1.5152870e+03 1.8695706e+02 0.0000000e+00
2245 1.1517779e+06 1.0471666e+01 1.5470378e+03 1.9910299e+02 0.0000000e+00
2246 1.1461774e+06 1.0487940e+01 1.5791614e+03 2.1138462e+02 0.0000000e+00
2247 1.1381239e+06 1.0470643e+01 1.5934008e+03 2.2796854e+02 0.0000000e+00
2248 1.1377408e+06 1.0442306e+01 1.6044955e+03 2.4353933e+02 0.0000000e+00
2249 1.1429604e+06 1.0422382e+01 1.6183348e+03 2.5456952e+02 0.0000000e+00
2250 1.1523740e+06 1.0398459e+01 1.6287182e+03 2.4963038e+02 0.0000000e+00
2251 1.1715256e+06 1.0367985e+01 1.6470413e+03 2.3548296e+02 0.0000000e+00
2252 1.2023912e+06 1.0313468e+01 1.6722495e+03 2.2305811e+02 0.0000000e+00
2253 1.2046040e+06 1.0186739e+01 1.6749067e+03 2.2043701e+02 0.0000000e+00
2254 1.1720377e+06 9.9376491e+00 1.6425476e+03 2.2355826e+02 0.0000000e+00
2255 1.1276736e+06 9.6978868e+00 1.6089436e+03 2.2165564e+02 0.0000000e+00
2256 1.0880719e+06 9.4300792e+00 1.5368996e+03 2.0406306e+02 0.0000000e+00
2257 1.0430187e+06 9.2362334e+00 1.4721599e+03 1.9948422e+02 0.0000000e+00
2258 1.0018072e+06 9.1841229e+00 1.4349549e+03 1.9541087e+02 0.0000000e+00
2259 9.7282795e+05 9.2527393e+00 1.4320361e+03 1.9558107e+02 0.0000000e+00
2260 9.7570588e+05 9.3641045e+00 1.4421968e+03 1.9406266e+02 0.0000000e+00
2261 9.8910609e+05 9.4929129e+00 1.4502938e+03 1.9019301e+02 0.0000000e+00
2262 1.0077694e+06 9.6041385e+00 1.4820773e+03 1.8744431e+02 0.0000000e+00
